Param1,Param2,Sensitivity value,Target,Sens Function 1,Sens Function 2,Two-way Sens Function
P(B|-MC),P(SH|-B),0.5385,P(MC|CT),(0.1·x + -0.09)/(0.01·x + -0.99),(-0.09·x + -0.05)/(-0.88·x + -0.46),(-0.04·xy + -0.1·x + 0.04.y + 0.09) / (-0.0·xy + -0.01·x + 0.42·y + 0.9)
P(B|-MC),P(SH|-B),0.5385,P(-MC|CT),(0.03·x + 0.67)/(-0.04·x + 0.74),(-0.52·x + -0.47)/(-0.53·x + -0.48),(-0.04·xy + 0.05·x + 0.29.y + 0.61) / (0.04·xy + -0.06·x + 0.25·y + 0.69)
P(B|-MC),P(SH|-B),0.5385,P(ISC|CT),(0.65·x + 0.16)/(0.72·x + 0.17),(-0.36·x + -0.56)/(-0.4·x + -0.62),(0.29·xy + -0.6·x + -0.08.y + -0.04) / (0.32·xy + -0.66·x + -0.09·y + -0.04)
P(B|-MC),P(SH|-B),0.5385,P(-ISC|CT),(0.07·x + 0.08)/(0.65·x + 0.75),(-0.05·x + -0.09)/(-0.51·x + -0.85),(-0.02·xy + 0.01·x + -0.06.y + 0.07) / (-0.24·xy + 0.06·x + -0.65·y + 0.71)
P(B|-MC),P(SH|-B),0.5385,P(C|CT),(0.66·x + -0.08)/(0.75·x + -0.09),(0.37·x + 0.55)/(0.42·x + 0.62),(-0.21·xy + -0.19·x + 0.1.y + 0.59) / (-0.24·xy + -0.22·x + 0.12·y + 0.67)
P(B|-MC),P(SH|-B),0.5385,P(-C|CT),(0.1·x + -0.06)/(0.85·x + -0.52),(0.09·x + 0.08)/(0.74·x + 0.66),(0.05·xy + 0.09·x + -0.02.y + 0.05) / (0.38·xy + 0.78·x + -0.18·y + 0.45)
P(B|-MC),P(-SH|-B),0.5385,P(MC|CT),(-0.1·x + 0.09)/(-0.01·x + 0.99),(0.03·x + 0.0)/(0.99·x + 0.16),(0.18·xy + -0.16·x + -0.1.y + 0.11) / (0.0·xy + -0.01·x + 0.09·y + 0.95)
P(B|-MC),P(-SH|-B),0.5385,P(-MC|CT),(0.03·x + 0.67)/(-0.04·x + 0.74),(-0.29·x + -0.64)/(-0.29·x + -0.65),(0.03·xy + 0.03·x + 0.21.y + 0.64) / (-0.03·xy + -0.04·x + 0.26·y + 0.69)
P(B|-MC),P(-SH|-B),0.5385,P(ISC|CT),(-0.66·x + 0.08)/(-0.74·x + 0.08),(0.32·x + -0.59)/(0.36·x + -0.65),(0.25·xy + 0.42·x + -0.19.y + -0.41) / (0.28·xy + 0.47·x + -0.21·y + -0.46)
P(B|-MC),P(-SH|-B),0.5385,P(-ISC|CT),(0.07·x + -0.07)/(0.68·x + -0.73),(0.01·x + -0.1)/(0.13·x + -0.99),(0.04·xy + 0.03·x + 0.0.y + 0.09) / (0.36·xy + 0.26·x + 0.01·y + 0.89)
P(B|-MC),P(-SH|-B),0.5385,P(C|CT),(0.06·x + 0.66)/(0.07·x + 0.75),(0.59·x + -0.29)/(0.67·x + -0.33),(0.17·xy + 0.57·x + -0.25.y + -0.14) / (0.19·xy + 0.65·x + -0.29·y + -0.15)
P(B|-MC),P(-SH|-B),0.5385,P(-C|CT),(-0.11·x + -0.05)/(-0.89·x + -0.45),(-0.1·x + 0.06)/(-0.87·x + 0.48),(0.08·xy + -0.04·x + -0.04.y + -0.07) / (0.69·xy + -0.3·x + -0.32·y + -0.56)
P(-B|-MC),P(SH|B),0.5385,P(MC|CT),(0.15·x + -0.02)/(0.7·x + 0.7),(0.02·x + -0.02)/(0.66·x + -0.75),(0.22·xy + -0.09·x + -0.08.y + 0.03) / (0.63·xy + -0.27·x + 0.63·y + -0.27)
P(-B|-MC),P(SH|B),0.5385,P(-MC|CT),(-0.45·x + -0.51)/(-0.55·x + -0.49),(0.62·x + -0.33)/(0.63·x + -0.34),(0.37·xy + -0.31·x + 0.36.y + -0.34) / (0.39·xy + -0.34·x + 0.37·y + -0.34)
P(-B|-MC),P(SH|B),0.5385,P(ISC|CT),(0.67·x + 0.04)/(0.74·x + 0.04),(-0.66·x + 0.12)/(-0.73·x + 0.13),(-0.2·xy + -0.16·x + -0.55.y + 0.29) / (-0.23·xy + -0.18·x + -0.61·y + 0.32)
P(-B|-MC),P(SH|B),0.5385,P(-ISC|CT),(0.01·x + -0.1)/(0.13·x + -0.99),(0.09·x + -0.03)/(0.94·x + -0.31),(-0.01·xy + -0.03·x + 0.01.y + -0.09) / (-0.11·xy + -0.31·x + 0.09·y + -0.93)
P(-B|-MC),P(SH|B),0.5385,P(C|CT),(0.28·x + 0.6)/(0.32·x + 0.68),(0.65·x + -0.14)/(0.73·x + -0.15),(-0.03·xy + 0.14·x + 0.19.y + 0.62) / (-0.03·xy + 0.16·x + 0.21·y + 0.7)
P(-B|-MC),P(SH|B),0.5385,P(-C|CT),(0.04·x + 0.11)/(0.32·x + 0.94),(-0.03·x + -0.11)/(-0.27·x + -0.96),(-0.07·xy + 0.03·x + -0.04.y + -0.08) / (-0.61·xy + 0.29·x + -0.32·y + -0.65)
P(-B|-MC),P(-SH|B),0.5385,P(MC|CT),(-0.15·x + 0.02)/(-0.7·x + -0.7),(-0.0·x + 0.02)/(-0.03·x + 1.0),(0.14·xy + -0.18·x + -0.02.y + 0.02) / (-0.33·xy + -0.61·x + -0.33·y + -0.6)
P(-B|-MC),P(-SH|B),0.5385,P(-MC|CT),(0.45·x + 0.51)/(0.55·x + 0.49),(-0.43·x + -0.51)/(-0.48·x + -0.57),(-0.28·xy + -0.37·x + -0.21.y + -0.45) / (-0.15·xy + -0.52·x + -0.23·y + -0.44)
P(-B|-MC),P(-SH|B),0.5385,P(ISC|CT),(-0.63·x + -0.22)/(-0.7·x + -0.24),(-0.55·x + 0.39)/(-0.61·x + 0.43),(0.07·xy + 0.44·x + 0.29.y + 0.4) / (0.08·xy + 0.49·x + 0.32·y + 0.45)
P(-B|-MC),P(-SH|B),0.5385,P(-ISC|CT),(0.1·x + -0.0)/(0.99·x + -0.02),(0.09·x + -0.04)/(0.91·x + -0.4),(0.03·xy + -0.07·x + -0.02.y + -0.06) / (0.33·xy + -0.71·x + -0.15·y + -0.6)
P(-B|-MC),P(-SH|B),0.5385,P(C|CT),(-0.0·x + -0.66)/(-0.0·x + -0.75),(-0.46·x + -0.48)/(-0.52·x + -0.54),(-0.08·xy + 0.09·x + 0.31.y + -0.57) / (-0.09·xy + 0.1·x + 0.36·y + -0.65)
P(-B|-MC),P(-SH|B),0.5385,P(-C|CT),(0.04·x + 0.11)/(0.32·x + 0.94),(-0.1·x + -0.07)/(-0.82·x + -0.56),(0.01·xy + 0.01·x + -0.01.y + 0.12) / (0.1·xy + 0.12·x + -0.09·y + 0.98)
P(-B|-MC),P(SH|-B),0.5385,P(MC|CT),(0.15·x + -0.02)/(0.7·x + 0.7),(0.03·x + 0.0)/(1.0·x + 0.06),(-0.1·xy + 0.07·x + 0.03.y + -0.02) / (-0.56·xy + 0.42·x + -0.56·y + 0.42)
P(-B|-MC),P(SH|-B),0.5385,P(-MC|CT),(-0.45·x + -0.51)/(-0.55·x + -0.49),(0.08·x + 0.69)/(0.08·x + 0.71),(-0.21·xy + -0.44·x + -0.22.y + -0.45) / (-0.23·xy + -0.46·x + -0.22·y + -0.45)
P(-B|-MC),P(SH|-B),0.5385,P(ISC|CT),(0.4·x + -0.53)/(0.45·x + -0.59),(-0.36·x + -0.56)/(-0.4·x + -0.62),(-0.63·xy + 0.14·x + 0.01.y + -0.18) / (-0.7·xy + 0.16·x + 0.01·y + -0.2)
P(-B|-MC),P(SH|-B),0.5385,P(-ISC|CT),(0.1·x + -0.0)/(0.99·x + -0.02),(0.01·x + 0.1)/(0.07·x + 0.99),(-0.01·xy + 0.01·x + 0.06.y + 0.08) / (-0.14·xy + 0.06·x + 0.58·y + 0.79)
P(-B|-MC),P(SH|-B),0.5385,P(C|CT),(-0.27·x + -0.6)/(-0.31·x + -0.69),(-0.49·x + -0.44)/(-0.56·x + -0.5),(0.28·xy + 0.09·x + 0.27.y + -0.53) / (0.32·xy + 0.1·x + 0.31·y + -0.6)
P(-B|-MC),P(SH|-B),0.5385,P(-C|CT),(-0.1·x + 0.06)/(-0.87·x + 0.48),(0.12·x + 0.02)/(0.98·x + 0.19),(0.11·xy + 0.02·x + 0.01.y + 0.04) / (0.93·xy + 0.13·x + 0.05·y + 0.33)
P(-B|-MC),P(-SH|-B),0.5385,P(MC|CT),(-0.15·x + 0.02)/(-0.7·x + -0.7),(-0.01·x + -0.02)/(-0.39·x + -0.92),(-0.3·xy + -0.09·x + 0.23.y + -0.01) / (-0.04·xy + -0.65·x + -0.04·y + -0.65)
P(-B|-MC),P(-SH|-B),0.5385,P(-MC|CT),(0.45·x + 0.51)/(0.55·x + 0.49),(-0.46·x + 0.52)/(-0.47·x + 0.54),(0.35·xy + -0.21·x + 0.45.y + -0.28) / (0.5·xy + -0.31·x + 0.39·y + -0.24)
P(-B|-MC),P(-SH|-B),0.5385,P(ISC|CT),(0.03·x + -0.67)/(0.04·x + -0.74),(0.53·x + 0.41)/(0.59·x + 0.45),(0.52·xy + 0.23·x + -0.31.y + -0.15) / (0.58·xy + 0.26·x + -0.35·y + -0.17)
P(-B|-MC),P(-SH|-B),0.5385,P(-ISC|CT),(0.1·x + 0.0)/(0.99·x + 0.01),(-0.1·x + -0.0)/(-0.99·x + -0.04),(0.04·xy + 0.08·x + 0.02.y + -0.02) / (0.41·xy + 0.85·x + 0.23·y + -0.21)
P(-B|-MC),P(-SH|-B),0.5385,P(C|CT),(-0.64·x + 0.17)/(-0.72·x + 0.2),(0.53·x + -0.39)/(0.61·x + -0.44),(0.26·xy + 0.34·x + 0.15.y + -0.47) / (0.3·xy + 0.39·x + 0.17·y + -0.54)
P(-B|-MC),P(-SH|-B),0.5385,P(-C|CT),(0.09·x + -0.07)/(0.78·x + -0.62),(-0.1·x + -0.07)/(-0.82·x + -0.56),(-0.05·xy + 0.07·x + -0.07.y + -0.03) / (-0.42·xy + 0.61·x + -0.62·y + -0.23)
